#time, temperature
2246.86, 119.525
2247.08, 119.750
2247.30, 119.525
2247.53, 119.750
2247.75, 119.750
2247.97, 119.750
2248.20, 119.975
2248.42, 119.975
2248.65, 119.975
2248.87, 119.975
2249.09, 120.200
2249.32, 120.200
2249.54, 120.200
2249.77, 120.200
2250.00, 120.200
2250.22, 120.425
2250.45, 120.200
2250.67, 120.425
2250.89, 120.425
2251.12, 120.650
2251.34, 120.650
2251.56, 120.650
2251.79, 120.650
2252.01, 120.875
2252.24, 120.875
2252.46, 120.875
2252.68, 120.875
2252.91, 121.100
2253.13, 121.100
2253.35, 121.100
2253.58, 121.100
2253.80, 121.325
2254.03, 121.325
2254.25, 121.325
2254.47, 121.550
2254.70, 121.550
2254.92, 121.550
2255.15, 121.550
2255.37, 121.775
2255.59, 121.775
2255.82, 121.775
2256.04, 121.775
2256.26, 122.000
2256.49, 122.000
2256.71, 122.000
2256.94, 122.000
2257.16, 122.000
2257.38, 122.000
2257.61, 122.000
2257.83, 122.000
2258.05, 122.000
2258.28, 122.225
2258.50, 122.225
2258.73, 122.225
2258.95, 122.225
2259.17, 122.450
2259.40, 122.225
2259.62, 122.675
2259.84, 122.450
2260.07, 122.675
2260.29, 122.675
2260.52, 122.675
2260.74, 122.675
2260.96, 122.900
2261.19, 122.900
2261.41, 122.900
2261.63, 123.125
2261.86, 123.125
2262.08, 123.125
2262.31, 123.350
2262.53, 123.125
2262.75, 123.350
2262.98, 123.125
2263.20, 123.575
2263.42, 123.350
2263.65, 123.350
2263.87, 123.575
2264.10, 123.575
2264.32, 123.800
2264.54, 123.800
2264.77, 123.575
2265.00, 124.025
2265.22, 123.800
2265.44, 123.800
2265.67, 124.025
2265.89, 123.800
2266.11, 124.025
2266.34, 123.800
2266.56, 124.025
2266.79, 124.025
2267.01, 124.025
2267.23, 124.250
2267.46, 124.025
2267.68, 124.025
2267.91, 124.250
2268.13, 124.250
2268.36, 124.250
2268.58, 124.250
2268.80, 124.700
2269.03, 124.475
2269.25, 124.475
2269.47, 124.250
2269.70, 124.700
2269.92, 124.700
2270.15, 124.700
2270.37, 124.700
2270.59, 124.925
2270.82, 124.700
2271.04, 125.150
2271.26, 124.925
2271.49, 125.150
2271.71, 125.150
2271.94, 125.150
2272.16, 125.375
2272.38, 125.600
2272.61, 125.825
2272.83, 125.600
2273.05, 125.600
2273.28, 125.825
2273.50, 125.825
2273.73, 126.050
2273.95, 125.825
2274.17, 125.600
2274.40, 126.050
2274.62, 126.050
2274.85, 126.050
2275.07, 126.275
2275.29, 126.500
2275.52, 126.050
2275.74, 126.500
2275.96, 126.500
2276.19, 126.500
2276.41, 126.725
2276.63, 126.500
2276.86, 126.725
2277.08, 126.950
2277.31, 126.950
2277.53, 126.950
2277.75, 126.725
2277.98, 127.175
2278.20, 127.175
2278.43, 126.950
2278.65, 126.950
2278.87, 127.175
2279.09, 127.400
2279.32, 127.175
2279.54, 127.400
2279.76, 127.400
2279.98, 127.625
2280.21, 127.400
2280.43, 127.625
2280.65, 127.400
2280.87, 127.625
2281.10, 127.625
2281.32, 127.625
2281.55, 127.850
2281.77, 127.625
2281.99, 127.850
2282.21, 127.850
2282.44, 127.850
2282.66, 127.625
2282.88, 127.625
2283.11, 127.850
2283.33, 127.850
2283.55, 127.850
2283.77, 127.850
2284.00, 128.075
2284.22, 128.075
2284.44, 128.075
2284.66, 127.850
2284.89, 128.075
2285.11, 128.075
2285.33, 128.300
2285.56, 128.075
2285.78, 128.075
2286.00, 128.300
2286.22, 128.075
2286.45, 128.075
2286.67, 128.300
2286.90, 128.300
2287.12, 128.300
2287.34, 128.300
2287.57, 128.300
2287.79, 128.525
2288.02, 128.300
2288.25, 128.300
2288.48, 128.525
2288.70, 128.525
2288.93, 128.525
2289.16, 128.525
2289.38, 128.300
2289.61, 128.525
2289.83, 128.525
2290.05, 128.525
2290.28, 128.525
2290.50, 128.525
2290.73, 128.525
2290.95, 128.525
2291.17, 128.750
2291.40, 128.525
2291.62, 128.750
2291.84, 128.750
2292.07, 128.750
2292.29, 128.750
2292.52, 128.975
2292.74, 128.750
2292.97, 128.750
2293.19, 128.975
2293.42, 128.750
2293.65, 128.750
2293.87, 128.975
2294.09, 128.750
2294.32, 128.750
2294.54, 128.750
2294.77, 128.975
2294.99, 128.975
2295.21, 128.750
2295.44, 128.975
2295.66, 129.200
2295.89, 128.975
2296.11, 128.975
2296.34, 128.975
2296.56, 128.975
2296.79, 129.200
2297.01, 128.750
2297.23, 128.975
2297.46, 129.200
2297.69, 128.975
2297.92, 128.975
2298.15, 129.200
2298.37, 129.200
2298.59, 128.975
2298.82, 129.200
2299.05, 129.200
2299.27, 129.200
2299.50, 129.200
2299.72, 129.200
2299.94, 129.200
2300.17, 129.200
2300.39, 129.200
2300.62, 129.200
2300.84, 129.200
2301.07, 129.200
2301.29, 129.425
2301.51, 129.425
2301.74, 129.425
2301.96, 129.200
2302.18, 129.425
2302.41, 129.425
2302.64, 129.425
2302.86, 129.650
2303.09, 129.425
2303.31, 129.425
2303.54, 129.650
2303.76, 129.425
2303.98, 129.425
2304.21, 129.650
2304.43, 129.425
2304.66, 129.650
2304.88, 129.650
2305.11, 129.650
2305.33, 129.650
2305.55, 129.875
2305.78, 129.650
2306.00, 129.875
2306.22, 129.650
2306.45, 129.875
2306.67, 129.650
2306.89, 129.650
2307.12, 129.650
2307.35, 129.650
2307.57, 129.875
2307.80, 130.100
2308.02, 129.875
2308.24, 129.875
2308.47, 129.875
2308.69, 129.875
2308.91, 130.100
2309.14, 129.875
2309.37, 129.875
2309.60, 129.875
2309.82, 129.875
2310.04, 130.100
2310.27, 130.100
2310.49, 130.100
2310.71, 130.100
2310.94, 129.875
2311.16, 129.875
2311.38, 129.875
2311.61, 129.875
2311.83, 129.875
2312.06, 130.100
2312.28, 129.875
2312.50, 130.100
2312.73, 129.875
2312.95, 129.875
2313.17, 129.875
2313.40, 129.875
2313.62, 129.875
2313.84, 129.875
2314.07, 129.875
2314.30, 129.650
2314.53, 129.650
2314.75, 129.875
2314.98, 129.875
2315.20, 129.875
2315.42, 129.650
2315.65, 129.650
2315.87, 129.875
2316.10, 129.650
2316.32, 129.875
2316.55, 129.650
2316.78, 129.650
2317.00, 129.650
2317.23, 129.425
2317.45, 129.425
2317.67, 129.425
2317.90, 129.425
2318.12, 129.425
2318.35, 129.425
2318.57, 129.200
2318.79, 129.425
2319.02, 129.425
2319.24, 129.425
2319.46, 129.425
2319.69, 129.425
2319.91, 129.200
2320.14, 129.200
2320.36, 129.200
2320.58, 129.200
2320.81, 129.200
2321.03, 129.200
2321.26, 129.200
2321.48, 129.200
2321.71, 128.975
2321.93, 129.200
2322.16, 129.200
2322.38, 129.200
2322.60, 128.975
2322.83, 129.200
2323.05, 128.975
2323.27, 128.975
2323.50, 128.975
2323.72, 128.975
2323.94, 128.975
2324.17, 129.200
2324.39, 128.975
2324.61, 128.975
2324.84, 128.975
2325.06, 128.750
2325.29, 128.975
2325.52, 128.750
2325.74, 128.975
2325.96, 128.975
2326.19, 128.750
2326.41, 128.750
2326.63, 128.750
2326.86, 128.750
2327.08, 128.750
2327.31, 128.750
2327.53, 128.750
2327.75, 128.525
2327.98, 128.525
2328.20, 128.525
2328.42, 128.300
2328.65, 128.750
2328.87, 128.525
2329.09, 128.525
2329.32, 128.300
2329.54, 128.300
2329.77, 128.525
2329.99, 128.300
2330.21, 128.300
2330.44, 128.300
2330.66, 128.300
2330.89, 128.075
2331.11, 128.075
2331.34, 128.075
2331.56, 128.075
2331.79, 127.850
2332.01, 127.850
2332.23, 128.075
2332.46, 127.850
2332.68, 127.850
2332.90, 127.850
2333.13, 127.850
2333.35, 128.075
2333.57, 127.850
2333.80, 127.850
2334.02, 127.850
2334.25, 127.850
2334.47, 127.625
2334.69, 127.625
2334.92, 127.625
2335.14, 127.625
2335.37, 127.625
2335.59, 127.400
2335.81, 127.400
2336.04, 127.400
2336.26, 127.175
2336.48, 126.950
2336.71, 127.400
2336.93, 126.950
2337.16, 127.175
2337.38, 127.175
2337.60, 126.725
2337.83, 126.950
2338.05, 126.950
2338.27, 126.500
2338.49, 126.050
2338.72, 126.500
2338.94, 126.500
2339.16, 126.050
2339.39, 125.825
2339.61, 126.050
2339.84, 125.825
2340.07, 125.825
2340.29, 125.825
2340.52, 125.825
2340.74, 125.600
2340.96, 125.600
2341.19, 125.600
2341.41, 125.375
2341.63, 125.150
2341.86, 125.150
2342.09, 125.375
2342.31, 125.150
2342.53, 125.150
2342.76, 124.925
2342.98, 124.700
2343.20, 124.700
2343.43, 124.700
2343.66, 124.475
2343.88, 124.250
2344.10, 124.250
2344.32, 124.250
2344.55, 124.025
2344.78, 124.025
2345.01, 124.250
2345.23, 124.025
2345.45, 124.250
2345.68, 124.025
2345.90, 124.025
2346.13, 124.025
2346.35, 124.025
2346.57, 123.800
2346.80, 123.575
2347.02, 123.800
2347.24, 123.800
2347.47, 124.025
2347.69, 123.800
2347.91, 123.575
2348.14, 123.575
2348.36, 123.575
2348.59, 123.350
2348.81, 123.575
2349.03, 123.575
2349.26, 123.575
2349.48, 123.350
2349.71, 123.125
2349.93, 123.125
2350.15, 122.900
2350.38, 122.675
2350.60, 122.900
2350.82, 122.900
2351.05, 122.675
2351.27, 122.675
2351.49, 122.675
2351.72, 122.450
2351.94, 122.450
2352.16, 122.450
2352.39, 122.225
2352.61, 122.225
2352.84, 122.225
2353.06, 122.225
2353.29, 122.000
2353.51, 122.225
2353.73, 122.000
2353.96, 122.000
2354.18, 122.000
2354.41, 122.000
2354.63, 122.000
2354.85, 121.775
2355.08, 121.775
2355.30, 121.775
2355.53, 121.775
2355.75, 121.550
2355.97, 121.550
2356.20, 121.550
2356.42, 121.550
2356.64, 121.325
2356.87, 121.325
2357.09, 121.325
2357.31, 121.325
2357.54, 121.100
2357.76, 121.100
2357.98, 121.100
2358.21, 120.875
2358.43, 120.875
2358.66, 120.875
2358.88, 120.650
2359.10, 120.650
2359.33, 120.650
2359.55, 120.650
2359.77, 120.425
2360.00, 120.425
2360.23, 120.425
2360.45, 120.200
2360.67, 120.200
2360.90, 120.200
2361.12, 119.975
2361.35, 119.975
2361.57, 119.975
2361.80, 119.975
2362.03, 119.975
2362.25, 119.750
2362.47, 119.750
2362.69, 119.750
2362.92, 119.750
2363.14, 119.525
2363.37, 119.525
2363.60, 119.525
2363.82, 119.525
2364.05, 119.525
2364.27, 119.525
2364.49, 119.525
2364.72, 119.300
2364.94, 119.525
2365.16, 119.300
2365.39, 119.300
2365.61, 119.075
2365.84, 119.075
2366.06, 119.075
2366.28, 119.075
2366.51, 119.075
2366.73, 119.075
2366.95, 118.850
2367.18, 118.850
2367.40, 118.850
2367.62, 118.850
2367.85, 118.850
2368.07, 118.625
2368.29, 118.625
2368.52, 118.625
2368.74, 118.400
2368.96, 118.400
2369.19, 118.400
2369.41, 118.400
2369.63, 118.175
2369.86, 118.175
2370.08, 118.175
2370.30, 118.175
2370.53, 118.175
2370.75, 117.950
2370.98, 117.950
2371.20, 117.950
2371.43, 117.950
2371.65, 117.725
2371.87, 117.725
2372.10, 117.725
2372.33, 117.500
2372.55, 117.725
2372.77, 117.725
2373.00, 117.500
2373.22, 117.500
2373.44, 117.500
2373.67, 117.500
2373.89, 117.275
2374.12, 117.275
2374.34, 117.275
2374.56, 117.275
2374.79, 117.500
2375.01, 117.275
2375.24, 117.275
2375.46, 117.050
2375.68, 117.275
2375.91, 117.050
2376.13, 116.825
2376.35, 116.825
2376.58, 116.825
2376.81, 116.825
2377.04, 116.825
2377.26, 116.825
2377.48, 116.600
2377.71, 116.600
2377.93, 116.600
2378.15, 116.600
2378.38, 116.375
2378.60, 116.375
2378.82, 116.600
2379.05, 116.375
2379.27, 116.375
2379.50, 116.375
2379.72, 116.375
2379.94, 116.375
2380.17, 116.375
2380.39, 116.375
2380.61, 116.150
2380.84, 116.150
2381.06, 116.150
2381.28, 115.925
2381.51, 115.925
2381.74, 115.925
2381.97, 115.925
2382.19, 115.700
2382.41, 115.925
2382.64, 115.925
2382.86, 115.700
2383.08, 115.700
2383.31, 115.700
2383.53, 115.700
2383.76, 115.700
2383.98, 115.700
2384.20, 115.700
2384.43, 115.475
2384.65, 115.475
2384.87, 115.475
2385.10, 115.250
2385.33, 115.250
2385.55, 115.250
2385.77, 115.250
2386.00, 115.250
2386.22, 115.025
2386.44, 115.025
2386.67, 115.025
2386.89, 115.025
2387.11, 115.025
2387.34, 115.025
2387.56, 114.800
2387.79, 114.800
2388.01, 114.800
2388.23, 114.575
2388.46, 114.800
2388.68, 114.575
2388.91, 114.575
2389.13, 114.350
2389.35, 114.350
2389.58, 114.350
2389.80, 114.350
2390.02, 114.125
2390.25, 114.125
2390.47, 114.125
2390.69, 113.900
2390.92, 113.900
2391.14, 113.900
2391.36, 113.900
2391.59, 113.675
2391.81, 113.900
2392.03, 113.900
2392.26, 113.675
2392.48, 113.675
2392.71, 113.675
2392.94, 113.675
2393.16, 113.675
2393.38, 113.675
2393.60, 113.675
2393.83, 113.450
2394.05, 113.450
2394.27, 113.450
2394.50, 113.450
2394.73, 113.450
2394.96, 113.450
2395.18, 113.450
2395.40, 113.450
2395.63, 113.450
2395.85, 113.225
2396.07, 113.225
2396.30, 113.225
2396.52, 113.225
2396.74, 113.225
2396.97, 113.225
2397.19, 113.225
2397.42, 113.225
2397.64, 113.225
2397.87, 113.225
2398.09, 113.000
2398.32, 113.000
2398.54, 113.000
2398.76, 113.000
2398.99, 113.000
2399.21, 113.000
2399.43, 113.000
2399.66, 113.000
2399.88, 113.000
2400.11, 113.000
2400.33, 112.775
2400.55, 112.775
2400.78, 112.775
2401.00, 112.775
2401.22, 112.775
2401.45, 112.775
2401.67, 112.775
2401.90, 112.550
2402.12, 112.550
2402.34, 112.775
2402.57, 112.775
2402.79, 112.550
2403.01, 112.550
2403.24, 112.550
2403.46, 112.550
2403.69, 112.550
2403.91, 112.550
2404.13, 112.775
2404.36, 112.550
2404.58, 112.325
2404.80, 112.325
2405.03, 112.325
2405.25, 112.550
2405.48, 112.325
2405.70, 112.325
2405.92, 112.325
2406.15, 112.100
2406.37, 112.100
2406.60, 111.875
2406.82, 112.100
2407.04, 112.100
2407.27, 111.875
2407.50, 112.100
2407.72, 112.100
2407.95, 112.100
2408.18, 111.875
2408.40, 111.650
2408.62, 111.650
2408.85, 111.650
2409.07, 111.650
2409.29, 111.425
2409.52, 111.425
2409.74, 111.425
2409.96, 111.200
2410.19, 111.200
2410.41, 111.200
2410.64, 111.200
2410.86, 111.200
2411.08, 111.200
2411.30, 110.975
2411.53, 110.975
2411.75, 110.975
2411.98, 111.200
2412.20, 110.975
2412.43, 111.200
2412.66, 110.750
2412.88, 110.975
2413.10, 110.750
2413.33, 110.750
2413.55, 110.975
2413.78, 110.750
2414.00, 110.750
2414.22, 110.750
2414.45, 110.525
2414.67, 110.750
2414.89, 110.750
2415.12, 110.525
2415.34, 110.525
2415.56, 110.750
2415.79, 110.525
2416.01, 110.525
2416.24, 110.525
2416.46, 110.525
2416.68, 110.525
2416.91, 110.525
2417.13, 110.525
2417.35, 110.300
2417.58, 110.525
2417.80, 110.525
2418.03, 110.525
2418.25, 110.300
2418.47, 110.300
2418.70, 110.300
2418.92, 110.300
2419.15, 110.300
2419.37, 110.300
2419.59, 110.300
2419.82, 110.300
2420.04, 110.300
2420.26, 110.300
2420.49, 110.075
2420.71, 110.075
2420.93, 110.075
2421.16, 110.075
2421.38, 110.075
2421.61, 109.850
2421.83, 109.850
2422.05, 109.850
2422.28, 109.850
2422.50, 109.850
2422.72, 109.850
2422.95, 109.625
2423.17, 109.625
2423.40, 109.625
2423.62, 109.625
2423.85, 109.625
2424.08, 109.625
2424.31, 109.400
2424.53, 109.400
2424.75, 109.400
2424.98, 109.400
2425.20, 109.400
2425.43, 109.400
2425.65, 109.400
2425.88, 109.175
2426.10, 109.175
2426.33, 109.175
2426.55, 109.175
2426.77, 109.175
2426.99, 108.950
2427.22, 108.950
2427.44, 109.175
2427.67, 108.950
2427.89, 108.950
2428.12, 108.950
2428.34, 108.950
2428.56, 108.950
2428.79, 108.950
2429.01, 108.725
2429.23, 108.725
2429.46, 108.725
2429.68, 108.725
2429.90, 108.725
2430.13, 108.500
2430.35, 108.500
2430.58, 108.500
2430.80, 108.500
2431.02, 108.500
2431.25, 108.500
2431.47, 108.500
2431.69, 108.500
2431.92, 108.275
2432.14, 108.275
2432.37, 108.275
2432.59, 108.275
2432.81, 108.275
2433.04, 108.050
2433.26, 108.050
2433.48, 108.050
2433.71, 108.050
2433.93, 108.050
2434.16, 108.050
2434.38, 108.050
2434.60, 108.050
2434.83, 108.050
2435.05, 107.825
2435.27, 107.825
2435.50, 107.825
2435.72, 107.825
2435.95, 107.825
2436.17, 107.600
2436.39, 107.600
2436.62, 107.600
2436.84, 107.600
2437.07, 107.600
2437.29, 107.600
2437.51, 107.600
2437.74, 107.375
2437.96, 107.375
2438.18, 107.375
2438.41, 107.375
2438.63, 107.375
2438.85, 107.375
2439.08, 107.150
2439.30, 107.150
2439.53, 107.150
2439.75, 107.150
2439.98, 107.150
2440.21, 107.150
2440.43, 106.925
2440.66, 106.925
2440.88, 106.925
2441.10, 106.925
2441.33, 106.925
2441.55, 106.925
2441.77, 106.700
2442.00, 106.700
2442.22, 106.700
2442.44, 106.700
2442.67, 106.700
2442.89, 106.700
2443.12, 106.700
2443.34, 106.475
2443.56, 106.475
2443.79, 106.475
2444.01, 106.475
2444.23, 106.475
2444.46, 106.475
2444.68, 106.475
2444.90, 106.475
2445.13, 106.475
2445.35, 106.475
2445.58, 106.250
2445.81, 106.250
2446.03, 106.250
2446.26, 106.250
2446.48, 106.250
2446.70, 106.250
2446.93, 106.025
2447.15, 106.025
2447.38, 106.025
2447.60, 106.025
2447.83, 106.025
2448.05, 106.025
2448.27, 105.800
2448.50, 106.025
2448.72, 106.025
2448.95, 105.800
2449.17, 105.800
2449.39, 105.800
2449.62, 105.800
2449.84, 105.800
2450.07, 105.575
2450.29, 105.575
2450.51, 105.575
2450.74, 105.575
2450.96, 105.575
2451.18, 105.575
2451.41, 105.575
2451.63, 105.575
2451.86, 105.350
2452.08, 105.350
2452.30, 105.350
2452.53, 105.350
2452.75, 105.350
2452.97, 105.350
2453.20, 105.350
2453.42, 105.125
2453.64, 105.125
2453.87, 105.350
2454.09, 105.125
2454.32, 105.125
2454.54, 105.125
2454.76, 105.125
2454.99, 105.125
2455.21, 105.125
2455.44, 104.900
2455.66, 104.900
2455.88, 104.900
2456.11, 104.900
2456.33, 104.900
2456.55, 104.900
2456.78, 104.675
2457.00, 104.900
2457.22, 104.675
2457.45, 104.900
2457.67, 104.675
2457.90, 104.900
2458.12, 104.900
2458.34, 104.675
2458.57, 104.900
2458.79, 104.900
2459.02, 104.675
2459.24, 104.675
2459.46, 104.675
2459.69, 104.900
2459.92, 104.675
2460.14, 104.450
2460.36, 104.675
2460.59, 104.675
2460.81, 104.450
2461.03, 104.450
2461.26, 104.450
2461.48, 104.450
2461.71, 104.450
2461.93, 104.225
2462.15, 104.225
2462.38, 104.225
2462.60, 104.225
2462.82, 104.000
2463.05, 104.000
2463.27, 104.000
2463.49, 104.000
2463.72, 104.225
2463.94, 104.000
2464.17, 104.225
2464.39, 104.225
2464.61, 104.225
2464.84, 104.000
2465.06, 103.775
2465.29, 104.000
2465.51, 104.000
2465.73, 104.000
2465.96, 104.000
2466.18, 104.000
2466.40, 103.775
2466.63, 103.775
2466.85, 103.775
2467.08, 103.550
2467.30, 103.775
2467.52, 103.775
2467.75, 103.550
2467.97, 103.550
2468.19, 103.550
2468.42, 103.550
2468.64, 103.550
2468.87, 103.550
2469.09, 103.550
2469.32, 103.550
2469.54, 103.325
2469.77, 103.325
2469.99, 103.325
2470.21, 103.325
2470.44, 103.325
2470.66, 103.325
2470.88, 103.100
2471.11, 103.325
2471.33, 103.100
2471.56, 103.100
2471.78, 103.100
2472.00, 103.325
2472.23, 103.100
2472.45, 103.100
2472.67, 102.875
2472.90, 102.875
2473.12, 102.875
2473.35, 102.875
2473.57, 102.875
2473.79, 102.875
2474.02, 102.875
2474.24, 102.650
2474.46, 102.650
2474.69, 102.650
2474.91, 102.650
2475.14, 102.650
2475.36, 102.650
2475.58, 102.425
2475.81, 102.425
2476.04, 102.650
2476.26, 102.650
2476.49, 102.425
2476.71, 102.650
2476.93, 102.425
2477.16, 102.425
2477.38, 102.425
2477.61, 102.425
2477.83, 102.425
2478.05, 102.425
2478.28, 102.425
2478.50, 102.200
2478.72, 102.200
2478.95, 102.200
2479.18, 102.200
2479.41, 101.975
2479.63, 102.425
2479.86, 102.200
2480.08, 101.975
2480.31, 101.975
2480.53, 102.200
2480.75, 102.200
2480.98, 102.200
2481.20, 102.200
2481.42, 101.975
2481.65, 102.200
2481.87, 101.975
2482.10, 102.200
2482.32, 102.200
2482.54, 101.975
2482.77, 101.975
2482.99, 101.975
2483.21, 101.750
2483.44, 101.975
2483.66, 101.975
2483.88, 101.975
2484.11, 101.975
2484.33, 101.750
2484.56, 101.750
2484.78, 101.750
2485.00, 101.975
2485.23, 101.525
2485.45, 101.750
2485.68, 101.750
2485.91, 101.750
2486.13, 101.525
2486.36, 101.750
2486.58, 101.750
2486.80, 101.525
2487.03, 101.525
2487.25, 101.525
2487.47, 101.525
2487.70, 101.525
2487.92, 101.525
2488.15, 101.300
2488.37, 101.525
2488.59, 101.525
2488.82, 101.300
2489.05, 101.300
2489.28, 101.525
2489.50, 101.525
2489.72, 101.300
2489.95, 101.525
2490.17, 101.300
2490.39, 101.525
2490.62, 101.525
2490.84, 101.300
2491.06, 101.300
2491.29, 101.300
2491.51, 101.300
2491.74, 101.300
2491.96, 101.300
2492.18, 101.300
2492.41, 101.525
2492.63, 101.300
2492.85, 101.300
2493.08, 101.300
2493.31, 101.075
2493.54, 101.300
2493.77, 101.300
2493.99, 101.300
2494.21, 101.300
2494.44, 101.300
2494.66, 101.300
2494.88, 101.300
2495.11, 101.300
2495.33, 101.300
2495.55, 101.075
2495.78, 101.300
2496.00, 101.300
2496.22, 101.300
2496.45, 101.075
2496.67, 101.300
2496.90, 101.300
2497.12, 101.075
2497.34, 101.300
2497.57, 101.300
2497.79, 101.300
2498.02, 101.075
2498.24, 101.075
2498.46, 100.850
2498.69, 101.300
2498.91, 101.300
2499.13, 101.300
2499.36, 101.300
2499.58, 101.300
2499.81, 101.075
2500.03, 101.075
2500.26, 101.075
2500.48, 101.075
2500.71, 101.075
2500.93, 100.850
2501.15, 101.300
2501.38, 100.850
2501.60, 101.075
2501.82, 101.075
2502.05, 101.075
2502.27, 100.850
2502.50, 101.075
2502.72, 101.075
2502.94, 101.075
2503.17, 101.300
2503.39, 100.850
2503.61, 100.625
2503.84, 100.850
2504.06, 101.075
2504.29, 100.625
2504.52, 100.850
2504.74, 100.625
2504.97, 101.075
2505.19, 100.625
2505.41, 100.850
2505.64, 100.625
2505.86, 100.625
2506.09, 100.625
2506.31, 100.625
2506.53, 100.625
2506.76, 100.625
2506.98, 100.400
2507.20, 100.400
2507.43, 100.175
2507.65, 100.400
2507.87, 100.175
2508.10, 100.175
2508.32, 100.175
2508.55, 100.400
2508.77, 100.175
2508.99, 100.175
2509.22, 100.175
2509.45, 100.175
2509.68, 100.175
2509.90, 100.175
2510.12, 100.175
2510.35, 99.950
2510.57, 100.400
2510.79, 99.950
2511.02, 100.175
2511.24, 99.725
2511.46, 100.175
2511.69, 100.175
2511.91, 100.175
2512.14, 99.950
2512.36, 100.175
2512.58, 99.950
2512.81, 100.175
2513.03, 99.950
2513.26, 99.725
2513.48, 99.950
2513.71, 99.725
2513.93, 99.725
2514.16, 99.725
2514.38, 99.725
2514.61, 99.500
2514.83, 99.725
2515.05, 99.500
2515.28, 99.500
2515.50, 99.500
2515.73, 99.500
2515.95, 99.500
2516.17, 99.500
2516.40, 99.275
2516.62, 99.275
2516.84, 99.275
2517.07, 99.275
2517.29, 99.275
2517.51, 99.275
2517.74, 99.275
2517.96, 99.050
2518.18, 99.050
2518.41, 99.050
2518.63, 99.050
2518.85, 99.050
2519.08, 99.050
2519.30, 99.050
2519.53, 99.050
2519.75, 98.825
2519.97, 98.825
2520.20, 98.825
2520.42, 98.825
2520.65, 98.825
2520.87, 98.825
2521.10, 98.825
2521.32, 98.825
2521.55, 98.825
2521.77, 98.825
2522.00, 98.600
2522.22, 98.600
2522.45, 98.600
2522.67, 98.600
2522.89, 98.375
2523.11, 98.600
2523.34, 98.375
2523.56, 98.375
2523.78, 98.375
2524.01, 98.375
2524.24, 98.375
2524.46, 98.375
2524.68, 98.375
2524.91, 98.375
2525.13, 98.375
2525.35, 98.150
2525.58, 98.150
2525.80, 98.150
2526.02, 98.150
2526.25, 98.150
2526.47, 98.375
2526.69, 98.150
2526.91, 98.150
2527.14, 98.150
2527.36, 98.150
2527.59, 97.925
2527.81, 98.150
2528.03, 97.925
2528.26, 97.925
2528.48, 97.700
2528.70, 97.925
2528.93, 97.925
2529.15, 98.150
2529.38, 97.925
2529.60, 97.925
2529.82, 97.925
2530.05, 98.150
2530.27, 97.925
2530.49, 97.925
2530.72, 97.700
2530.94, 97.925
2531.17, 97.700
2531.39, 97.925
2531.61, 97.925
2531.83, 97.700
2532.06, 97.925
2532.28, 97.700
2532.51, 97.700
2532.73, 97.700
2532.96, 97.700
2533.18, 97.700
2533.41, 97.700
2533.63, 97.700
2533.85, 97.700
2534.07, 97.475
2534.30, 97.700
2534.53, 97.700
2534.75, 97.475
2534.98, 97.475
2535.20, 97.475
2535.43, 97.475
2535.65, 97.250
2535.87, 97.475
2536.10, 97.475
2536.32, 97.475
2536.55, 97.250
2536.77, 97.475
2536.99, 97.475
2537.22, 97.475
2537.44, 97.250
2537.66, 97.250
2537.89, 97.250
2538.11, 97.475
2538.33, 97.250
2538.56, 97.250
2538.78, 97.250
2539.01, 97.250
2539.23, 97.025
2539.45, 97.250
2539.68, 97.250
2539.90, 97.025
2540.12, 97.250
2540.35, 97.025
2540.57, 97.250
2540.80, 97.025
2541.02, 97.250
2541.24, 97.250
2541.47, 97.025
2541.69, 97.025
2541.91, 97.025
2542.14, 97.025
2542.36, 97.025
2542.58, 97.025
2542.81, 97.025
2543.03, 97.025
2543.25, 96.800
2543.47, 96.800
2543.70, 96.800
2543.92, 96.800
2544.15, 96.800
2544.38, 96.800
2544.60, 96.800
2544.82, 96.800
2545.05, 96.800
2545.27, 96.800
2545.50, 96.800
2545.72, 96.575
2545.94, 96.575
2546.17, 96.575
2546.39, 96.575
2546.62, 96.575
2546.85, 96.575
2547.07, 96.575
2547.29, 96.575
2547.52, 96.575
2547.74, 96.575
2547.97, 96.350
2548.19, 96.350
2548.41, 96.350
2548.64, 96.350
2548.86, 96.350
2549.09, 96.350
2549.31, 96.350
2549.53, 96.350
2549.76, 96.125
2549.98, 96.125
2550.21, 96.125
2550.44, 96.125
2550.67, 96.125
2550.89, 96.125
2551.11, 96.125
2551.34, 96.125
2551.56, 96.125
2551.79, 96.125
2552.01, 95.900
2552.24, 96.125
2552.47, 95.900
2552.69, 95.900
2552.91, 95.900
2553.14, 95.900
2553.36, 95.900
2553.58, 95.900
2553.81, 95.900
2554.03, 95.900
2554.26, 95.900
2554.48, 95.900
2554.70, 95.675
2554.93, 95.675
2555.15, 95.675
2555.37, 95.675
2555.60, 95.675
2555.82, 95.675
2556.04, 95.675
2556.27, 95.675
2556.49, 95.675
2556.72, 95.450
2556.94, 95.675
2557.16, 95.450
2557.39, 95.450
2557.61, 95.450
2557.83, 95.450
2558.06, 95.450
2558.28, 95.450
2558.51, 95.450
2558.73, 95.450
2558.95, 95.450
2559.18, 95.225
2559.40, 95.225
2559.62, 95.225
2559.85, 95.225
2560.07, 95.225
